# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
7900000 41837.5 -0.0560297 7021.32 1.00141 6.94678e-05
8000000 41226.7 -0.176419 6918.83 0.988782 6.95996e-05
8100000 41121.8 0.59346 6901.11 0.995564 7.01926e-05
8200000 41273.3 0.314151 6926.59 0.980396 6.89263e-05
8300000 41623 -0.0918252 6985.33 1.00545 7.01114e-05
8400000 41973.7 -0.0316902 7044.19 0.996074 6.88653e-05
8500000 41543 0.682049 6971.78 0.987905 6.90126e-05
8600000 42247.4 -0.0962109 7090.13 1.03489 7.10802e-05
8700000 42211 -0.086054 7084.01 1.00835 6.93391e-05
8800000 41389.1 0.0223702 6946.06 0.986319 6.91404e-05
8900000 42097.7 -0.128632 7065 1.01109 6.97136e-05
9000000 41875 0.872524 7027.47 1.01122 7.00882e-05
9100000 41829.1 0.309518 7019.85 0.988519 6.86004e-05
9200000 42366.7 -0.0646439 7110.13 1.02131 6.99599e-05
9300000 41882 -0.0953585 7028.81 1.00141 6.93998e-05
9400000 41860.4 -0.051862 7025.17 1.01684 7.04977e-05
9500000 41286 -0.0365607 6928.77 0.987183 6.94167e-05
9600000 42071.4 -0.0197306 7060.57 1.00008 6.89936e-05
9700000 41221.6 0.339191 6917.89 1.00301 7.0604e-05
9800000 41236.2 0.0731864 6920.39 0.991702 6.97829e-05
9900000 41656.6 0.0167906 6990.96 1.00241 6.98378e-05
10000000 41737.3 -0.06561 7004.51 1.0023 6.97041e-05
