# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
6400000 54218.1 -0.0581349 9099.08 1.02273 5.47309e-05
6500000 53705 -0.00944598 9012.96 1.0076 5.44372e-05
6600000 53642.3 -0.0907544 9002.46 1.0001 5.41045e-05
6700000 53741.6 -0.109887 9019.12 1.00572 5.43119e-05
6800000 53517.4 -0.00578506 8981.48 0.991809 5.37882e-05
6900000 54134.1 0.841847 9084.83 1.00221 5.37237e-05
7000000 54540.3 -0.0318411 9153.16 1.00934 5.37011e-05
7100000 53766.2 -0.0369922 9023.24 1.00903 5.44738e-05
7200000 54195.6 -0.0683106 9095.3 1.02002 5.46302e-05
7300000 53189.2 -0.0236358 8926.41 0.974715 5.31836e-05
7400000 54332.5 0.042966 9118.27 1.01311 5.4118e-05
7500000 53625.5 0.632247 8999.51 1.00454 5.43615e-05
7600000 53390.7 -0.0527926 8960.23 0.98813 5.37036e-05
7700000 53463.7 -0.12118 8972.49 1.00487 5.45559e-05
7800000 53023.8 -0.112608 8898.67 0.992866 5.43507e-05
7900000 52662.5 -0.0212981 8838.01 0.975344 5.37317e-05
8000000 53558.8 -0.0324258 8988.43 0.999794 5.41804e-05
8100000 53094.5 -0.104978 8910.53 0.98031 5.36041e-05
8200000 54158.7 -0.0134307 9089.11 1.01051 5.41513e-05
8300000 53177.4 -0.042312 8924.42 0.986967 5.38725e-05
8400000 53161.3 -0.0875749 8921.73 0.992272 5.41774e-05
8500000 54034 -0.160528 9068.2 1.00485 5.3986e-05
8600000 54240.9 -0.136603 9102.93 1.00755 5.39102e-05
8700000 53168.2 -0.0539324 8922.88 0.995709 5.43453e-05
8800000 53064.7 0.0522846 8905.49 0.989023 5.41022e-05
8900000 53840 -0.0159699 9035.62 1.00553 5.42016e-05
9000000 53205.2 0.568635 8928.99 1.00075 5.45892e-05
9100000 52935.9 -0.0328366 8883.9 0.988951 5.42168e-05
9200000 53540.5 1.23561 8985.15 0.990558 5.37109e-05
9300000 53575.7 -0.030424 8991.27 0.992494 5.37561e-05
9400000 53553.2 0.00396816 8987.49 1.0049 5.44674e-05
9500000 53794.1 -0.0688833 9027.93 1.00834 5.44159e-05
9600000 53499.3 -0.00187968 8978.44 1.00238 5.4371e-05
9700000 53540.9 0.578278 8985.32 0.985018 5.34058e-05
9800000 54629.6 -0.0206618 9168.13 1.01757 5.40573e-05
9900000 52819 0.42552 8864.2 0.982121 5.39572e-05
10000000 53763 -0.0246317 9022.7 0.998268 5.38822e-05
