# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
8700000 2988.87 -1.99906 501.938 1.01237 0.000981555
8800000 2955.08 -1.59504 496.2 1.00022 0.000982242
8900000 2977.74 -1.08638 499.917 1.01379 0.000985419
9000000 3007.64 -2.25439 505.132 1.008 0.000972475
9100000 2975.81 -2.68181 499.861 1.0033 0.000978451
9200000 2991.08 -1.10021 502.159 1.00263 0.000971775
9300000 2966.8 -1.66097 498.178 1.01079 0.000987566
9400000 2942.3 -0.968715 493.949 0.996271 0.000981503
9500000 2967.14 -1.01518 498.126 1.00413 0.000979849
9600000 2965.6 -2.13795 498.057 1.01032 0.000989211
9700000 2968.04 -2.11509 498.462 1.00281 0.000980215
9800000 2952.09 -1.89239 495.748 0.99172 0.000974679
9900000 3004.84 -2.11857 504.639 1.00368 0.000967761
10000000 2939.76 -2.20401 493.731 0.985188 0.000973218
