# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
5500000 35419.6 -0.0265683 5944.25 0.978881 8.0223e-05
5600000 35650.9 2.76362 5982.59 1.00729 8.19783e-05
5700000 35334.9 2.8835 5929.54 0.996286 8.17916e-05
5800000 35640.7 -0.136699 5981.37 1.00772 8.20471e-05
5900000 36027.8 0.735335 6046.18 0.995993 8.02089e-05
6000000 35791 -0.144919 6006.6 0.99735 8.08577e-05
6100000 35887.1 -0.147941 6022.72 0.993429 8.03265e-05
6200000 35880.5 0.0621956 6021.59 0.986129 7.97611e-05
6300000 35398 0.0607672 5940.61 1.00222 8.21619e-05
6400000 36078.5 -0.0927927 6054.84 1.00005 8.04477e-05
6500000 35893.4 -0.0126836 6023.76 1.00588 8.13388e-05
6600000 35446.2 -0.135405 5948.73 0.989409 8.10214e-05
6700000 35315.2 3.28574 5926.18 0.992508 8.15383e-05
6800000 35777.8 -0.139617 6004.37 1.00245 8.13234e-05
6900000 35870.7 0.179342 6019.92 0.992048 8.02661e-05
7000000 35904.3 0.153152 6025.56 1.00054 8.08951e-05
7100000 35577.5 -0.226458 5970.77 0.992805 8.09903e-05
7200000 35187.4 -0.12814 5905.3 0.99182 8.1806e-05
7300000 35579.1 -0.0821761 5971.03 0.987613 8.05549e-05
7400000 35622.6 0.101874 5978.3 1.00845 8.21525e-05
7500000 35924 -0.0783111 6028.91 0.998665 8.06754e-05
7600000 35388 1.36069 5938.71 0.980069 8.03479e-05
7700000 35634.6 -0.0251301 5980.33 1.00692 8.20047e-05
7800000 36037.2 -0.0485868 6047.89 1.00348 8.08241e-05
7900000 35265.3 0.531396 5918.25 0.999423 8.22368e-05
8000000 36163.5 -0.0227569 6069.09 1.01577 8.15183e-05
8100000 35243.7 0.425846 5914.65 0.987329 8.13024e-05
8200000 35253.6 -0.102267 5916.39 0.998633 8.22203e-05
8300000 35100 -0.153037 5890.63 0.983578 8.13019e-05
8400000 35680.8 1.20159 5987.88 0.999094 8.12697e-05
8500000 35853.1 3.82762 6016.35 1.0237 8.28476e-05
8600000 35301.1 -0.0867159 5924.37 0.981359 8.06933e-05
8700000 35992.4 4.47773 6039.63 1.01537 8.18421e-05
8800000 35926.2 -0.0622255 6029.28 1.02224 8.25743e-05
8900000 35171 -0.0704263 5902.53 0.985915 8.13656e-05
9000000 35985.9 -0.0991327 6039.3 0.99162 7.9994e-05
9100000 35518.9 -0.0745365 5960.92 0.99997 8.17282e-05
9200000 35462.1 -0.0292323 5951.38 0.988772 8.09168e-05
9300000 35621.1 -0.249637 5978.09 0.990438 8.06962e-05
9400000 35132.6 2.07991 5895.73 0.983656 8.12532e-05
9500000 35566.8 0.302194 5968.89 0.982273 8.01308e-05
9600000 34855.5 -0.12388 5849.6 0.970922 8.08523e-05
9700000 35436.5 0.199108 5947.05 0.98746 8.0875e-05
9800000 36129.4 -0.0499351 6063.38 1.03159 8.28681e-05
9900000 35737 -0.0951332 5997.53 0.999327 8.11681e-05
10000000 35923.3 -0.0807317 6028.79 1.01148 8.17229e-05
