# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
4100000 23970.2 -0.0749602 4022.78 0.999376 0.00012103
4200000 24152.7 0.723277 4053.27 1.01675 0.000122146
4300000 24123.3 -0.209059 4048.5 1.02319 0.000123159
4400000 23805.1 -0.0784506 3995.06 1.0039 0.000122403
4500000 24147.3 -0.0835135 4052.49 1.01767 0.000122299
4600000 23779.3 -0.11051 3990.74 0.991787 0.000121066
4700000 23917.2 -0.169755 4013.9 0.982188 0.000119167
4800000 24137.4 -0.0415784 4050.82 1.00402 0.000120739
4900000 23516.2 -0.0977616 3946.58 0.973602 0.000120186
5000000 23681.7 -0.112948 3974.37 0.997739 0.000122285
5100000 23291.1 -0.232306 3908.84 0.990727 0.000123458
5200000 23929.1 0.00566415 4015.87 1.00382 0.000121779
5300000 23970.7 -0.23066 4022.88 0.992319 0.000120137
5400000 23878.1 -0.161784 4007.33 0.999234 0.000121465
5500000 23927.1 -0.128646 4015.56 0.999582 0.000121252
5600000 23906.8 1.81408 4011.82 1.00844 0.00012239
5700000 23777.5 0.615041 3990.32 1.00615 0.000122774
5800000 23808.8 -0.131419 3995.7 1.00748 0.000122823
5900000 23809.5 -0.0382985 3995.8 0.995857 0.000121392
6000000 23613 -0.0305987 3962.82 0.987867 0.000121421
6100000 24038.9 -0.135479 4034.32 1.01331 0.000122363
6200000 24019.6 -0.04671 4031.06 1.01199 0.000122279
6300000 23576.8 -0.0600273 3956.75 0.982846 0.000120987
6400000 24319.9 -0.13717 4081.47 1.02727 0.000122586
6500000 23804.2 0.106058 3994.89 0.989237 0.000120579
6600000 24324.1 -0.143272 4082.18 1.02513 0.000122284
6700000 24030.6 -0.0871725 4032.91 0.999088 0.000120687
6800000 23715.3 -0.136978 3980.01 0.993792 0.000121612
6900000 23401.9 -0.0186274 3927.39 0.988614 0.000122602
7000000 23603.5 0.0289685 3961.22 0.980172 0.000120521
7100000 24090.3 0.626769 4042.81 1.00582 0.000121198
7200000 23888.7 0.696924 4008.96 0.988725 0.000120109
7300000 23909 0.377951 4012.43 1.00997 0.000122545
7400000 23777.1 0.696068 3990.23 0.984015 0.000120091
7500000 23904.5 0.131427 4011.72 0.998137 0.000121188
7600000 23591.1 0.101501 3959.12 0.992276 0.000122049
7700000 23983.1 0.872245 4024.79 0.990227 0.000119798
7800000 23850.7 -0.19758 4002.74 1.00027 0.000121715
7900000 23685.1 -0.121028 3974.94 0.998341 0.000122327
8000000 23849 -0.120254 4002.44 1.00787 0.000122662
8100000 23673.2 0.0332898 3972.92 0.990544 0.000121447
8200000 23964.7 -0.137182 4021.86 1.02255 0.000123845
8300000 23802.2 1.13792 3994.37 0.987398 0.000120368
8400000 23776.8 -0.124093 3990.33 1.00337 0.000122489
8500000 23607.4 -0.0497694 3961.88 1.00753 0.00012389
8600000 23557 -0.283832 3953.47 0.991869 0.000122169
8700000 23820.9 0.0760651 3997.69 0.992102 0.000120882
8800000 24040.8 -0.109206 4034.64 1.00823 0.000121741
8900000 23905 -0.116275 4011.84 0.997211 0.000121076
9000000 23714.8 -0.140126 3979.92 0.987687 0.000120862
9100000 23886.8 -0.159531 4008.8 1.00481 0.000122077
9200000 23588.8 0.0215775 3958.75 1.0095 0.000124211
9300000 23847.9 -0.16812 4002.26 0.998785 0.000121542
9400000 23610.9 -0.0864802 3962.49 0.975382 0.000119911
9500000 24015.2 -0.0580933 4030.32 1.00383 0.000121274
9600000 23599.9 -0.151026 3960.64 0.993128 0.000122133
9700000 24006.6 0.130332 4028.86 1.00647 0.000121657
9800000 23931.4 -0.385709 4016.31 0.998113 0.000121025
9900000 23846.6 -0.148147 4002.04 1.01288 0.000123287
10000000 24164.1 -0.13348 4055.32 1.00864 0.000121131
