# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
8900000 5959 -0.681222 1000.18 0.983121 0.0004788
9000000 6017.84 -0.638732 1010.04 1.00938 0.000486836
9100000 5978.35 -0.888031 1003.46 1.00212 0.000486273
9200000 5964.15 -0.968138 1001.09 0.997765 0.000485685
9300000 5938.69 -0.939306 996.809 1.00367 0.000490429
9400000 5966.29 -0.880573 1001.43 0.993787 0.000483226
9500000 5982.25 -0.910913 1004.12 0.992693 0.000481564
9600000 6117.68 -0.16694 1026.72 1.01442 0.000480754
9700000 5996.18 -0.721944 1006.42 1.00335 0.000485707
9800000 5950.69 -0.913354 998.819 1.00661 0.000490863
9900000 5957.02 -0.883125 999.877 0.995426 0.00048491
10000000 5952.85 -0.539001 999.119 1.00557 0.000490087
