# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
3300000 47467.3 -0.0269557 7966.13 1.00234 6.12911e-05
3400000 47768.1 -0.0176086 8016.62 1.00041 6.07773e-05
3500000 47324.7 0.230111 7942.16 1.00497 6.16185e-05
3600000 47673.6 -0.0786568 8000.76 1.00167 6.097e-05
3700000 48238.2 0.340259 8095.45 0.999004 6.0106e-05
3800000 48229.3 -0.185018 8094.05 1.00768 6.06243e-05
3900000 47412.7 -0.0120875 7956.97 0.998337 6.11019e-05
4000000 48596.1 0.59625 8155.48 1.02715 6.13347e-05
4100000 48373.9 -0.0543485 8118.29 1.00352 6.02132e-05
4200000 47901.3 -0.0637604 8038.97 1.00071 6.06194e-05
4300000 47797 -0.0223729 8021.47 1.00946 6.13057e-05
4400000 47130.7 -0.187862 7909.68 0.980439 6.03746e-05
4500000 48136.4 -0.124247 8078.44 0.998156 6.01802e-05
4600000 48164.6 -0.0137801 8083.16 1.01588 6.12114e-05
4700000 48133.9 0.307061 8077.95 1.00981 6.08662e-05
4800000 48075.1 0.448056 8068.06 1.00854 6.08779e-05
4900000 47505.3 0.0784635 7972.5 0.994466 6.07324e-05
5000000 47478.1 -0.0191642 7967.95 0.979991 5.99001e-05
5100000 48123.7 0.173467 8076.26 1.0117 6.10052e-05
5200000 47375 0.210469 7950.61 0.980019 6.00354e-05
5300000 47009.3 5.57373 7888.33 0.986116 6.08605e-05
5400000 47713.3 0.156234 8007.39 0.995566 6.05688e-05
5500000 48217.5 -0.0357598 8092.04 1.00477 6.04762e-05
5600000 48066.3 -0.0143182 8066.66 1.01914 6.15127e-05
5700000 47249.7 -0.0646893 7929.63 0.995908 6.11669e-05
5800000 47560.6 -0.0234662 7981.78 1.00293 6.12246e-05
5900000 47487.2 -0.0571115 7969.48 1.00108 6.11735e-05
6000000 47482.5 -0.0969973 7968.7 0.993147 6.07017e-05
6100000 47695.3 -0.0159398 8004.4 0.999643 6.08269e-05
6200000 48100.5 -0.0272887 8072.4 1.01053 6.0953e-05
6300000 47331.4 0.737777 7943.21 0.985076 6.03972e-05
6400000 47941.8 0.341042 8045.71 0.991887 6.00462e-05
6500000 47280.3 -0.128905 7934.77 0.983412 6.0352e-05
6600000 47786.5 -0.0738983 8019.72 1.0077 6.11982e-05
6700000 48174.8 -0.0310372 8084.87 1.01148 6.09343e-05
6800000 46902 1.24241 7871.05 0.97725 6.04793e-05
6900000 46581.5 -0.0491611 7817.49 0.982336 6.12001e-05
7000000 47844.6 -0.0891173 8029.47 1.00329 6.08432e-05
7100000 47787.2 -0.184512 8019.84 0.99932 6.0707e-05
7200000 47836.2 -0.0603295 8028.05 0.996897 6.0492e-05
7300000 47778.4 -0.0633337 8018.35 1.00478 6.10326e-05
7400000 48032.4 -0.061536 8060.98 1.03052 6.22519e-05
7500000 47437.6 -0.0274965 7961.15 0.989776 6.05549e-05
7600000 47666.1 -0.113956 7999.51 1.00312 6.10711e-05
7700000 47536.5 -0.0188809 7977.75 1.00386 6.12944e-05
7800000 47122.3 -0.0473133 7908.24 0.98825 6.08588e-05
7900000 47788.4 -0.0399794 8020.03 0.996456 6.05239e-05
8000000 47580.2 0.133267 7985.06 1.00326 6.12127e-05
8100000 47989.1 -0.0178869 8053.7 1.00425 6.07134e-05
8200000 46900.2 -0.179092 7871 0.989296 6.12275e-05
8300000 48179.9 1.71565 8085.44 1.01288 6.10165e-05
8400000 46892.2 -0.0745662 7869.63 0.987651 6.11192e-05
8500000 47773.3 -0.0434705 8017.5 1.00476 6.10426e-05
8600000 48223.3 -0.0368364 8093.02 1.00536 6.05125e-05
8700000 47578.4 -0.0612889 7984.79 0.992663 6.05593e-05
8800000 47639.9 -0.115429 7995.11 1.00785 6.14118e-05
8900000 47778.7 -0.0513099 8018.4 0.997322 6.0579e-05
9000000 47178.7 -0.132522 7917.72 1.0035 6.17458e-05
9100000 47573.9 0.642423 7983.92 0.998119 6.08879e-05
9200000 48274.4 -0.0307015 8101.58 0.99433 5.97842e-05
9300000 47580.8 -0.0568231 7985.18 0.991706 6.05035e-05
9400000 47496.8 -0.0901093 7971.09 0.995632 6.08384e-05
9500000 47226.3 2.13242 7925.32 1.00088 6.14926e-05
9600000 47298.5 -0.0370233 7937.8 0.984747 6.04237e-05
9700000 47420.9 -0.0387532 7958.35 0.987709 6.04527e-05
9800000 47959.5 -0.0738144 8048.74 1.00986 6.11286e-05
9900000 47438.4 -0.00598005 7961.28 1.00156 6.12753e-05
10000000 47708.7 -0.057346 8006.66 0.989138 6.01788e-05
